"user_id","donated","condition","clickthrough","recruited","raised","donatedsince","n","propdevice","numdevice","device","firstvisit","houroffirst"
7495230,25,1,1,0,0,0,1,0,1,"Mobile",17,"7"
7495233,25,1,0,0,0,0,1,0,1,"Mobile",17,"7"
7495235,25,0,1,0,0,0,1,0,1,"Mobile",17,"7"
7495236,25,0,0,0,0,0,1,0,1,"Mobile",17,"7"
7495238,25,0,0,0,0,0,1,0,1,"Mobile",17,"7"
7495241,40,1,1,0,0,0,1,1,1,"Desktop",17,"7"
7495243,25,0,1,0,0,0,1,1,1,"Desktop",17,"8"
7495244,20,1,0,0,0,0,1,1,1,"Desktop",17,"8"
7495245,250,0,0,0,0,0,1,1,1,"Desktop",17,"8"
7495246,50,1,0,0,0,0,1,0,1,"Mobile",17,"8"
7495250,50,1,0,0,0,0,1,0,1,"Mobile",17,"8"
7495251,35,1,1,0,0,0,1,1,1,"Desktop",17,"8"
7495252,100,1,0,0,0,0,1,0,1,"Mobile",17,"8"
7495253,40,1,0,0,0,0,1,0,1,"Mobile",17,"8"
7495254,10,1,0,0,0,0,1,0,1,"Tablet",17,"8"
7495256,25,1,0,0,0,0,1,0,1,"Mobile",17,"8"
7495257,25,1,0,0,0,0,1,0,1,"Mobile",17,"8"
7495258,99,0,0,0,0,0,1,0,1,"Mobile",17,"8"
7495260,100,0,1,0,0,1,2,0,1,"Mobile",17,"8"
7495261,25,0,1,0,0,1,1,0,1,"Mobile",17,"8"
7495262,50,0,0,0,0,0,1,0,1,"Mobile",17,"8"
7495263,25,1,0,0,0,0,1,0,1,"Mobile",17,"8"
7495265,25,1,0,0,0,0,1,0,1,"Mobile",17,"8"
7495266,25,0,0,0,0,1,1,0,1,"Mobile",17,"8"
7495267,100,0,0,0,0,0,1,0,1,"Mobile",17,"8"
7495268,20,1,0,0,0,0,1,0,1,"Mobile",17,"8"
7495270,150,0,0,0,0,0,4,0.5,2,"",19,"3"
7495272,25,0,0,0,0,0,1,1,1,"Desktop",17,"8"
7495273,36,0,0,0,0,0,1,1,1,"Desktop",17,"8"
7495275,25,0,0,0,0,0,1,0,1,"Mobile",17,"8"
7495276,100,1,0,0,0,0,1,0,1,"Mobile",17,"8"
7495279,50,1,0,0,0,0,1,0,1,"Mobile",17,"8"
7495281,50,1,0,0,0,0,1,0,1,"Mobile",17,"8"
7495282,100,0,0,0,0,0,1,0,1,"Tablet",17,"8"
7495283,100,1,1,0,0,0,1,1,1,"Desktop",17,"8"
7495284,99.45,1,1,0,0,0,2,0,1,"Mobile",17,"8"
7495286,25,0,0,0,0,0,1,0,1,"Mobile",17,"8"
7495287,100,1,0,0,0,0,1,0,1,"Mobile",17,"8"
7495288,50,0,0,0,0,0,1,0,1,"Mobile",17,"8"
7495290,50,1,0,0,0,0,1,1,1,"Desktop",17,"8"
7495291,25,1,0,0,0,0,1,0,1,"Mobile",17,"8"
7495292,200,0,0,0,0,1,1,0,1,"Mobile",17,"8"
7495293,20,0,0,0,0,0,1,0,1,"Mobile",17,"8"
7495294,28.47,1,0,0,0,0,1,1,1,"Desktop",17,"8"
7495298,25,1,1,0,0,0,1,1,1,"Desktop",17,"8"
7495299,50,0,1,0,0,0,1,0,1,"Mobile",17,"8"
7495300,25,0,1,0,0,0,1,0,1,"Mobile",17,"8"
7495301,99.04,0,0,0,0,0,2,0,1,"Mobile",17,"8"
7495303,100,0,0,0,0,0,1,1,1,"Desktop",17,"8"
7495305,25,0,1,0,0,0,1,0,1,"Mobile",17,"8"
7495306,25,1,0,0,0,0,1,0,1,"Mobile",17,"8"
7495307,40,1,1,0,0,0,1,0,1,"Mobile",17,"8"
7495309,25,0,0,0,0,0,1,0,1,"Mobile",17,"8"
7495311,5,1,1,0,0,0,1,0,1,"Mobile",17,"8"
7495312,25,1,0,0,0,0,1,0,1,"Mobile",17,"8"
7495314,25,0,0,0,0,0,1,1,1,"Desktop",17,"8"
7495315,25,1,1,0,0,0,1,0,1,"",17,"8"
7495317,50,1,0,0,0,0,1,0,1,"Mobile",17,"8"
7495318,25,1,0,0,0,0,1,1,1,"Desktop",17,"8"
7495319,10,1,0,0,0,0,1,0,1,"Mobile",17,"8"
7495321,50,0,0,0,0,0,1,0,1,"Mobile",17,"8"
7495322,15,1,0,0,0,0,1,0,1,"Mobile",17,"8"
7495323,20,1,0,0,0,0,1,0,1,"Mobile",17,"8"
7495324,10,0,0,0,0,0,1,0,1,"Mobile",17,"8"
7495325,50,1,0,0,0,0,1,1,1,"Desktop",17,"8"
7495330,50,1,0,0,0,0,1,0,1,"Mobile",17,"8"
7495331,25,1,0,0,0,0,1,0,1,"Mobile",17,"8"
7495333,250,0,0,0,0,0,1,0,1,"Mobile",17,"8"
7495334,15,1,0,0,0,0,1,0,1,"Mobile",17,"8"
7495336,75,0,0,0,0,1,1,0,1,"Mobile",17,"9"
7495337,50,1,0,0,0,0,1,0,1,"Mobile",17,"9"
7495339,25,0,0,0,0,0,1,0,1,"Mobile",17,"9"
7495341,25,1,0,0,0,0,1,0,1,"Mobile",20,"16"
7495342,50,0,0,0,0,0,1,0,1,"Mobile",17,"9"
7495344,20,0,0,0,0,0,1,0,1,"Mobile",17,"9"
7495345,25,1,0,0,0,0,1,0,1,"Mobile",17,"9"
7495347,50,1,1,3,60,0,1,0,1,"Mobile",17,"9"
7495349,50,1,1,0,0,0,1,0,1,"Mobile",17,"9"
7495354,15,1,0,0,0,1,1,0,1,"Mobile",17,"9"
7495358,50,0,0,0,0,0,1,0,1,"Mobile",17,"9"
7495359,25,0,0,0,0,0,1,0,1,"Mobile",17,"9"
7495361,25,0,1,0,0,0,1,0,1,"Mobile",17,"9"
7495362,18,0,1,0,0,0,1,0,1,"Mobile",17,"9"
7495363,15,1,0,0,0,0,1,0,1,"Mobile",17,"9"
7495364,50,1,0,0,0,0,1,1,1,"Desktop",17,"9"
7495365,200,0,0,0,0,0,1,0,1,"Mobile",17,"9"
7495366,15,0,0,0,0,0,1,0,1,"Mobile",17,"9"
7495367,50,0,1,0,0,0,1,0,1,"Mobile",17,"9"
7495369,164.71,0,0,0,0,0,4,0,2,"Mobile",18,"11"
7495372,200,0,0,0,0,0,1,0,1,"Mobile",17,"9"
7495373,99,0,0,0,0,0,1,0,1,"Mobile",17,"9"
7495376,200,0,0,0,0,0,1,0,1,"Tablet",17,"9"
7495378,50,0,0,0,0,0,1,0,1,"Mobile",17,"9"
7495379,25,1,0,0,0,0,1,0,1,"Mobile",17,"9"
7495380,50,1,0,0,0,0,1,0,1,"Mobile",17,"9"
7495381,25,1,1,0,0,0,1,0,1,"Mobile",17,"9"
7495382,50,1,1,0,0,0,1,0,1,"Mobile",17,"9"
7495384,25,1,0,0,0,0,1,0,1,"Mobile",17,"9"
7495385,100,0,0,0,0,0,1,0,1,"Tablet",17,"9"
7495387,50,1,0,0,0,0,1,0,1,"Mobile",17,"9"
7495391,100,1,0,0,0,0,4,0,1,"Mobile",17,"9"
7495393,25,0,0,0,0,0,1,0,1,"Mobile",17,"9"
7495394,10,0,0,0,0,0,1,0,1,"Mobile",17,"9"
7495395,122.98,0,0,0,0,0,4,0,1,"Mobile",17,"9"
7495396,100,1,0,0,0,0,2,0,1,"Mobile",17,"9"
7495397,200,1,1,0,0,0,2,1,1,"Desktop",17,"9"
7495399,25,0,1,0,0,0,1,0,1,"Mobile",17,"9"
7495400,99,0,0,0,0,0,1,0,1,"Mobile",17,"9"
7495401,25,1,0,0,0,0,1,0,1,"Mobile",17,"9"
7495402,50,1,1,0,0,0,1,0,1,"Mobile",17,"9"
7495405,25,0,0,0,0,0,1,0,1,"Mobile",17,"9"
7495406,12,1,0,0,0,0,1,0,1,"Mobile",17,"9"
7495407,25,0,0,0,0,0,1,0,1,"Mobile",17,"9"
7495408,100,0,0,0,0,0,1,1,1,"Desktop",17,"9"
7495409,25,1,0,0,0,1,1,0,1,"Mobile",17,"9"
7495410,50,0,0,0,0,0,1,1,1,"Desktop",17,"9"
7495411,25,0,0,0,0,0,1,0,1,"Mobile",23,"19"
7495412,25,0,0,0,0,0,1,0,1,"Mobile",17,"9"
7495414,25,0,0,0,0,0,1,0,1,"Mobile",17,"9"
7495418,25,0,0,0,0,0,1,0,1,"Mobile",17,"9"
7495419,20,0,1,0,0,0,1,0,1,"Mobile",17,"9"
7495422,25,0,0,0,0,0,1,0,1,"Mobile",17,"9"
7495423,50,1,0,0,0,0,1,0,1,"Mobile",17,"9"
7495424,100,0,0,0,0,0,1,1,1,"Desktop",17,"9"
7495425,50,0,0,0,0,0,1,0,1,"Mobile",17,"9"
7495426,50,0,1,0,0,0,1,0,1,"Mobile",17,"9"
7495427,50,1,0,0,0,0,1,0,1,"Mobile",17,"9"
7495428,25,1,0,0,0,1,1,0,1,"Mobile",17,"9"
7495429,29.11,0,0,0,0,0,1,0,1,"Mobile",17,"9"
7495432,25,1,1,1,60,0,1,0,1,"Mobile",17,"9"
7495433,119.48,1,0,0,0,0,1,0,1,"Mobile",17,"9"
7495435,114.47,0,0,0,0,0,1,0,1,"Tablet",17,"9"
7495436,35,0,0,0,0,0,1,0,1,"Mobile",17,"9"
7495438,100,1,1,0,0,0,1,0,1,"Mobile",17,"9"
7495439,50,0,0,0,0,0,1,0,1,"Mobile",17,"9"
7495440,30,0,0,0,0,0,1,0,1,"Mobile",17,"9"
7495442,50,0,0,0,0,0,1,0,1,"Mobile",17,"9"
7495443,100,0,0,0,0,0,1,1,1,"Desktop",17,"9"
7495445,198,1,0,0,0,0,2,0,1,"Mobile",17,"9"
7495447,25,1,0,0,0,0,1,0,1,"Mobile",17,"9"
7495450,50,0,0,0,0,0,1,0,1,"Mobile",17,"9"
7495452,50,0,0,0,0,0,1,1,1,"Desktop",17,"9"
7495453,25,0,0,0,0,0,1,0,1,"Mobile",17,"9"
7495456,25,0,0,0,0,0,1,0,1,"Mobile",17,"9"
7495458,25,1,1,0,0,0,1,0,1,"Mobile",17,"9"
7495459,25,1,0,0,0,0,1,0,1,"Mobile",17,"9"
7495460,84.47,0,0,0,0,0,1,0,1,"Mobile",17,"9"
7495461,25,1,1,0,0,0,1,0,1,"Mobile",17,"9"
7495462,50,1,0,0,0,0,1,0,1,"Mobile",17,"9"
7495464,12,0,0,0,0,0,1,0,1,"Mobile",17,"9"
7495465,50,0,0,0,0,0,1,0,1,"Mobile",17,"9"
7495466,20,1,0,0,0,0,1,0,1,"Mobile",17,"9"
7495470,99,1,0,0,0,0,1,0,1,"Mobile",17,"9"
7495471,25,1,0,0,0,0,1,0,1,"",17,"9"
7495472,50,1,1,1,25,0,1,0,1,"Mobile",17,"9"
7495473,25,0,0,0,0,0,1,0,1,"Mobile",17,"9"
7495474,25,0,0,0,0,0,1,0,1,"Mobile",17,"9"
7495475,10,0,0,0,0,0,1,0,1,"Mobile",17,"9"
7495477,99,1,0,0,0,0,1,0,1,"Mobile",17,"9"
7495478,56.71,1,1,0,0,0,1,0,1,"Mobile",17,"9"
7495480,25,1,0,0,0,0,1,0,1,"Tablet",17,"9"
7495482,25,0,0,0,0,0,1,0,1,"Mobile",17,"9"
7495483,10,0,0,0,0,0,1,0,1,"Mobile",17,"9"
7495484,30,1,0,0,0,0,1,0,1,"Mobile",17,"9"
7495485,25,1,1,0,0,0,1,0,1,"Mobile",17,"9"
7495486,25,1,0,0,0,0,1,0,1,"Mobile",17,"9"
7495487,40,1,1,0,0,0,1,0,1,"Mobile",17,"9"
7495488,25,1,0,0,0,0,1,0,1,"Mobile",17,"9"
7495490,150,0,0,0,0,0,1,0,1,"Mobile",17,"9"
7495491,25,1,0,0,0,1,1,1,1,"Desktop",17,"9"
7495492,250,1,1,0,0,0,1,0,1,"Mobile",17,"9"
7495497,15,0,0,0,0,0,1,0,1,"Mobile",17,"9"
7495498,10,0,1,0,0,0,1,0,1,"Mobile",17,"9"
7495499,50,0,0,0,0,0,1,0,1,"Mobile",17,"9"
7495500,25,1,0,0,0,0,1,0,1,"Mobile",17,"9"
7495501,25,0,0,0,0,0,1,1,1,"Desktop",17,"9"
7495502,50,1,0,0,0,0,1,0,1,"Mobile",17,"9"
7495505,60,1,0,0,0,0,2,0,1,"Mobile",17,"10"
7495506,99,0,0,0,0,0,1,0,1,"Mobile",17,"10"
7495508,100,1,0,0,0,0,1,0,1,"Mobile",17,"10"
7495509,50,1,0,0,0,0,1,1,1,"Desktop",17,"10"
7495511,25,1,1,0,0,0,1,0,1,"Mobile",17,"10"
7495512,90,0,1,0,0,0,1,1,1,"Desktop",17,"10"
7495517,25,0,0,0,0,0,1,0,1,"Mobile",17,"10"
7495518,25,0,0,0,0,0,1,0,1,"Mobile",17,"10"
7495519,25,0,0,0,0,0,1,0,1,"Mobile",17,"10"
7495520,89.72,0,0,0,0,0,2,1,1,"Desktop",17,"10"
7495522,50,1,1,0,0,0,1,0,1,"Mobile",17,"10"
7495524,25,1,0,0,0,0,1,0,1,"Mobile",17,"10"
7495526,25,1,1,0,0,0,1,1,1,"Desktop",17,"10"
7495528,10,1,0,0,0,0,1,1,1,"Desktop",17,"10"
7495531,99,1,0,0,0,0,1,0,1,"Mobile",17,"10"
7495532,25,0,0,0,0,0,1,0,1,"Mobile",17,"10"
7495536,25,0,0,0,0,0,1,0,1,"Mobile",17,"10"
7495537,31.93,1,0,0,0,0,1,0,1,"Mobile",17,"10"
7495540,5,1,0,0,0,0,1,0,1,"Mobile",17,"10"
7495541,10,1,0,0,0,0,1,0,1,"Mobile",17,"10"
7495542,25,1,0,0,0,0,1,0,1,"Mobile",17,"10"
7495545,50,1,0,0,0,0,1,0,1,"Mobile",17,"10"
7495546,25,0,0,0,0,0,1,0,1,"Tablet",17,"10"
7495547,50,0,1,1,50,0,1,0,1,"Mobile",17,"10"
7495548,25,0,0,0,0,0,1,0,1,"Mobile",17,"10"
7495549,30,0,0,0,0,1,3,0,1,"Mobile",17,"10"
7495550,75,0,0,0,0,0,1,0,1,"Mobile",17,"10"
7495551,25,0,0,0,0,0,1,0,1,"Mobile",17,"10"
7495552,15,1,0,0,0,0,1,0,1,"Mobile",17,"10"
7495554,100,0,1,0,0,0,1,1,1,"Desktop",17,"10"
7495556,25,1,0,0,0,0,1,0,1,"Mobile",17,"10"
7495557,50,1,0,0,0,0,1,0,1,"Mobile",17,"10"
7495559,30,1,0,0,0,0,1,0,1,"Mobile",17,"10"
7495561,25,0,0,0,0,0,1,0,1,"Mobile",17,"10"
7495562,75,1,0,0,0,0,1,0,1,"Mobile",17,"10"
7495565,200,1,0,0,0,0,1,0,1,"Mobile",17,"10"
7495566,99,1,0,0,0,0,1,0,1,"Mobile",17,"10"
7495568,25,1,0,0,0,0,1,1,1,"Desktop",17,"10"
7495569,20,0,0,0,0,0,1,1,1,"Desktop",17,"10"
7495570,25,0,0,0,0,0,1,0,1,"Tablet",17,"10"
7495572,25,1,0,0,0,0,1,0,1,"Mobile",17,"10"
7495573,25,0,0,0,0,1,1,0,1,"",17,"10"
7495574,50,0,0,0,0,0,2,0,1,"Mobile",17,"10"
7495576,50,1,0,0,0,1,1,1,1,"Desktop",17,"10"
7495577,50,1,0,0,0,0,1,0,1,"Mobile",17,"10"
7495578,10,1,0,0,0,0,1,0,1,"Mobile",17,"10"
7495579,25,1,0,0,0,0,1,0,1,"Mobile",17,"10"
7495580,25,1,0,0,0,0,1,1,1,"Desktop",17,"10"
7495582,20,1,0,0,0,0,1,1,1,"Desktop",17,"10"
7495584,100,0,0,0,0,0,1,0,1,"Mobile",17,"10"
7495587,25,1,0,0,0,0,1,0,1,"Mobile",17,"10"
7495588,20,0,0,0,0,0,2,0,1,"Mobile",17,"10"
7495592,25,0,0,0,0,0,1,0,1,"Mobile",17,"10"
7495596,50,1,0,0,0,0,1,0,1,"Mobile",17,"10"
7495597,25,0,0,0,0,0,1,0,1,"Mobile",17,"10"
7495599,50,0,0,0,0,0,1,0,1,"Mobile",17,"10"
7495601,50,1,0,0,0,0,1,1,1,"Desktop",17,"10"
7495602,100,0,0,0,0,0,1,0,1,"Mobile",17,"10"
7495604,20,1,0,0,0,1,1,0,1,"Mobile",17,"10"
7495605,50,0,1,0,0,0,1,0,1,"Mobile",17,"10"
7495606,100,0,0,0,0,0,1,1,1,"Desktop",17,"10"
7495607,30,0,0,0,0,0,1,0,1,"Mobile",17,"10"
7495609,50,0,0,0,0,0,1,0,1,"Mobile",17,"10"
7495611,50,0,0,0,0,0,1,0,1,"Mobile",17,"10"
7495612,50,0,1,0,0,0,1,0,1,"Mobile",17,"10"
7495613,35,1,0,0,0,0,2,0.5,2,"",20,"18"
7495615,25,0,1,0,0,0,1,1,1,"Desktop",17,"10"
7495616,50,1,0,0,0,0,1,0,1,"Mobile",17,"10"
7495617,10,1,0,0,0,0,1,0,1,"Mobile",17,"10"
7495619,25,0,0,0,0,0,1,0,1,"Mobile",17,"10"
7495620,10,1,0,0,0,0,1,0,1,"Mobile",17,"10"
7495621,30,1,0,0,0,0,1,1,1,"Desktop",17,"10"
7495623,10,0,0,0,0,0,1,0,1,"Mobile",17,"10"
7495626,25,0,0,0,0,0,1,0,1,"Mobile",17,"10"
7495627,50,1,1,0,0,0,1,1,1,"Desktop",17,"10"
7495628,25,0,0,0,0,0,1,0,1,"Mobile",17,"10"
7495631,25,1,0,0,0,0,1,0,1,"Mobile",17,"10"
7495632,20,1,0,0,0,0,1,0,1,"Mobile",17,"10"
7495633,20,1,0,0,0,0,1,1,1,"Desktop",17,"10"
7495635,100,0,1,0,0,0,1,0,1,"Mobile",17,"10"
7495636,50,0,0,0,0,0,1,0,1,"Mobile",17,"10"
7495637,100,1,1,0,0,0,1,1,1,"Desktop",17,"10"
7495638,25,1,0,0,0,0,1,0,1,"Tablet",17,"10"
7495639,25,1,0,0,0,0,1,0,1,"Mobile",17,"10"
7495641,25,0,0,0,0,0,1,0,1,"Mobile",17,"10"
7495642,25,1,0,0,0,0,1,1,1,"Desktop",17,"10"
7495644,25,0,0,0,0,0,1,0,1,"Mobile",17,"10"
7495645,50,0,0,0,0,0,1,0,1,"Mobile",17,"10"
7495646,75,1,0,0,0,0,1,0,1,"Tablet",17,"10"
7495647,50,0,0,0,0,0,1,0,1,"Mobile",17,"10"
7495649,10,1,1,0,0,0,1,0,1,"Mobile",17,"10"
7495650,25,0,0,0,0,0,1,0,1,"Mobile",17,"10"
7495651,99,1,1,0,0,0,1,0,1,"Mobile",17,"10"
7495652,15,1,0,0,0,0,1,0,1,"Mobile",17,"10"
7495654,25,0,0,0,0,1,1,0,1,"Mobile",17,"11"
7495656,50,0,1,0,0,0,1,0,1,"Mobile",17,"10"
7495657,25,0,0,0,0,0,1,0,1,"Mobile",17,"10"
7495660,50,1,0,0,0,0,2,0,2,"Mobile",18,"13"
7495662,50,0,0,0,0,0,1,0,1,"Mobile",17,"10"
7495663,10,0,0,0,0,0,1,0,1,"Mobile",17,"10"
7495664,25,1,0,0,0,0,1,0,1,"Mobile",17,"10"
7495665,50,1,1,0,0,0,1,0,1,"Mobile",17,"10"
7495666,50,1,0,0,0,0,2,0.5,2,"Desktop",17,"10"
7495667,336.71,0,0,0,0,0,1,0,1,"Mobile",17,"10"
7495669,526,0,0,0,0,0,1,0,1,"Mobile",17,"10"
7495671,25,0,0,0,0,0,1,0,1,"Mobile",17,"10"
7495672,25,1,0,0,0,0,1,0,1,"Mobile",17,"10"
7495673,50,1,0,0,0,0,1,0,1,"Mobile",17,"10"
7495677,50,0,1,0,0,0,1,1,1,"Desktop",17,"10"
7495679,50,0,0,0,0,0,1,0,1,"Tablet",17,"10"
7495680,50,1,1,1,100,0,1,0,1,"Mobile",17,"10"
7495682,50,0,0,0,0,0,1,0,1,"Mobile",17,"11"
7495684,25,1,0,0,0,0,1,1,1,"Desktop",17,"11"
7495685,50,0,0,0,0,0,1,1,1,"Desktop",17,"11"
7495686,90,1,0,0,0,0,1,0,1,"Mobile",17,"11"
7495687,25,0,0,0,0,0,1,0,1,"Mobile",17,"11"
7495689,25,0,0,0,0,0,1,0,1,"Mobile",17,"11"
7495691,1000,1,0,0,0,0,2,0.5,2,"Desktop",17,"11"
7495692,20,0,0,0,0,0,1,0,1,"",17,"11"
7495693,10,1,0,0,0,0,1,0,1,"Mobile",17,"11"
7495695,25,1,0,0,0,0,1,0,1,"Mobile",17,"11"
7495696,50,0,1,0,0,0,1,0,1,"Mobile",17,"11"
7495697,50,1,0,0,0,0,1,0,1,"Mobile",17,"11"
7495698,25,0,0,0,0,0,1,0,1,"Mobile",17,"11"
7495699,100,1,0,0,0,0,1,1,1,"Desktop",17,"11"
7495700,25,0,1,0,0,0,1,0,1,"Mobile",17,"11"
7495703,150,1,0,0,0,0,3,0.333333333333333,2,"Desktop",17,"20"
7495708,50,1,1,1,315.01,0,1,1,1,"Desktop",17,"11"
7495710,500,0,0,0,0,0,1,0,1,"Mobile",17,"11"
7495711,25,0,0,0,0,0,1,0,1,"Mobile",17,"11"
7495715,74,1,0,0,0,0,3,0,1,"Mobile",17,"11"
7495716,25,1,0,0,0,0,1,0,1,"Mobile",17,"11"
7495717,10,0,0,0,0,0,1,0,1,"Mobile",17,"11"
7495718,30,1,0,0,0,0,1,0,1,"Mobile",17,"11"
7495719,25,0,0,0,0,0,1,0,1,"Mobile",17,"11"
7495720,20,0,0,0,0,0,1,0,1,"Mobile",17,"11"
7495721,25,1,0,0,0,0,1,0,1,"Mobile",17,"11"
7495722,25,1,0,0,0,0,1,0,1,"Mobile",17,"11"
7495723,30,0,0,0,0,0,1,0,1,"Tablet",17,"11"
7495724,15,0,0,0,0,0,1,0,1,"Mobile",17,"11"
7495725,100,0,0,0,0,1,2,0,1,"Mobile",17,"11"
7495730,50,1,0,0,0,0,1,0,1,"Mobile",17,"11"
7495731,131,1,0,0,0,0,2,1,1,"Desktop",17,"11"
7495732,50,0,0,0,0,0,1,0,1,"Mobile",17,"11"
7495733,50,0,0,0,0,0,1,0,1,"Mobile",17,"11"
7495734,15,0,0,0,0,0,1,0,1,"Mobile",17,"11"
7495735,50,0,0,0,0,0,1,1,1,"Desktop",17,"11"
7495736,20,1,0,0,0,0,1,0,1,"Mobile",17,"11"
7495737,25,0,1,0,0,0,1,0,1,"Mobile",17,"11"
7495739,25,1,0,0,0,0,1,0,1,"Mobile",17,"11"
7495741,200,1,0,0,0,0,1,1,1,"Desktop",17,"11"
7495742,25,0,0,0,0,0,1,0,1,"Mobile",17,"11"
7495743,25,1,0,0,0,0,1,0,1,"Mobile",17,"11"
7495746,289.81,0,0,0,0,0,1,1,1,"Desktop",17,"11"
7495747,25,0,0,0,0,0,1,0,1,"Mobile",17,"11"
7495749,10,1,0,0,0,0,1,0,1,"Mobile",17,"11"
7495750,115,1,0,0,0,0,1,0,1,"Tablet",17,"11"
7495751,192.6,1,0,0,0,0,1,1,1,"Desktop",17,"11"
7495752,50,0,0,0,0,0,1,1,1,"Desktop",17,"11"
7495753,25,0,0,0,0,0,1,0,1,"Mobile",17,"11"
7495754,25,1,1,0,0,0,1,0,1,"Mobile",17,"11"
7495756,40,1,0,0,0,0,1,1,1,"Desktop",17,"11"
7495759,99,1,1,0,0,0,1,1,1,"Desktop",17,"11"
7495760,50,1,0,0,0,0,1,1,1,"Desktop",17,"11"
7495762,50,1,1,0,0,0,1,0,1,"Mobile",17,"11"
7495765,25,0,0,0,0,0,1,0,1,"Mobile",17,"11"
7495768,50,0,0,0,0,0,1,1,1,"Desktop",17,"11"
7495769,50,0,0,0,0,0,1,0,1,"Mobile",17,"11"
7495770,100,1,0,0,0,0,2,0,1,"Mobile",17,"11"
7495771,20,0,0,0,0,0,1,1,1,"Desktop",17,"11"
7495772,40,1,1,0,0,0,1,0,1,"Mobile",17,"11"
7495773,15,1,0,0,0,0,1,0,1,"Mobile",17,"11"
7495775,463.4,0,0,0,0,0,12,0.0833333333333333,3,"",19,"23"
7495777,25,1,0,0,0,0,1,0,1,"Mobile",17,"11"
7495778,20,0,0,0,0,0,1,1,1,"Desktop",17,"11"
7495779,99,1,0,0,0,0,1,0,1,"Mobile",17,"11"
7495783,25,1,0,0,0,0,1,0,1,"Mobile",17,"11"
7495784,15,1,0,0,0,0,1,1,1,"Desktop",17,"11"
7495785,50,1,1,0,0,0,1,0,1,"Mobile",17,"11"
7495788,50,0,0,0,0,0,1,1,1,"Desktop",17,"11"
7495792,20,0,1,0,0,1,1,0,1,"Tablet",17,"11"
7495793,50,1,0,0,0,0,1,0,1,"Tablet",17,"11"
7495794,25,0,1,0,0,0,1,0,1,"Mobile",17,"11"
7495795,50,0,0,0,0,0,1,0,1,"Mobile",17,"11"
7495797,113,0,0,0,0,0,1,0,1,"Mobile",17,"11"
7495798,25,0,0,0,0,0,1,0,1,"Mobile",17,"11"
7495800,100,0,0,0,0,0,1,0,1,"Mobile",17,"11"
7495802,25,0,0,0,0,0,1,0,1,"Mobile",17,"11"
7495803,100,0,0,0,0,0,1,1,1,"Desktop",17,"11"
7495805,50,1,1,0,0,0,1,0,1,"Mobile",17,"11"
7495806,10,1,0,0,0,0,1,0,1,"Mobile",17,"11"
7495808,25,1,0,0,0,0,1,0,1,"Mobile",17,"11"
7495809,25,1,0,0,0,0,1,0,1,"Mobile",17,"11"
7495811,25,0,0,0,0,0,1,0,1,"Mobile",17,"11"
7495813,25,1,0,0,0,0,1,0,1,"Mobile",17,"11"
7495816,25,1,0,0,0,0,1,0,1,"Mobile",17,"11"
7495817,25,1,0,0,0,1,1,0,1,"Mobile",17,"11"
7495818,100,0,0,0,0,0,1,1,1,"Desktop",17,"11"
7495820,100,0,0,0,0,0,2,0,1,"Mobile",17,"11"
7495821,25,0,1,0,0,0,1,1,1,"Desktop",17,"11"
7495823,100,0,0,0,0,0,1,0,1,"Tablet",17,"11"
7495824,50,0,0,0,0,0,1,0,1,"Mobile",17,"11"
7495825,25,1,0,0,0,0,1,0,1,"Mobile",17,"11"
7495826,25,1,0,0,0,0,1,0,1,"Mobile",17,"11"
7495827,50,0,0,0,0,0,1,0,1,"Mobile",17,"11"
7495830,20,0,0,0,0,0,2,0,1,"Mobile",17,"11"
7495831,50,0,0,0,0,0,1,0,1,"Mobile",17,"11"
7495832,150,0,0,0,0,0,2,0,1,"Mobile",17,"11"
7495833,25,1,0,0,0,0,1,0,1,"Tablet",17,"11"
7495834,15,1,0,0,0,0,1,0,1,"Mobile",17,"11"
7495837,50,0,0,0,0,0,1,0,1,"Mobile",17,"11"
7495838,50,0,0,0,0,0,1,0,1,"Mobile",17,"11"
7495841,75,0,0,0,0,0,1,0,1,"Tablet",17,"11"
7495844,50,0,0,0,0,0,1,0,1,"Tablet",17,"11"
7495847,100,1,0,0,0,0,1,1,1,"Desktop",17,"11"
7495848,50,0,0,0,0,1,1,0,1,"Mobile",17,"11"
7495850,100,1,0,0,0,0,1,0,1,"Mobile",17,"11"
7495852,50,1,0,0,0,0,1,1,1,"Desktop",17,"11"
7495854,100,1,0,0,0,0,1,0,1,"Mobile",17,"11"
7495856,50,1,0,0,0,0,1,0,1,"Mobile",17,"11"
7495860,40,1,0,0,0,0,2,0,1,"Mobile",17,"11"
7495861,50,1,0,0,0,0,1,0,1,"Mobile",17,"11"
7495862,25,1,0,0,0,0,1,0,1,"Mobile",17,"11"
7495863,20,0,1,0,0,0,1,1,1,"Desktop",17,"11"
7495864,200,1,1,0,0,0,1,0,1,"Mobile",17,"11"
7495866,91,1,1,1,50,1,4,1,1,"Desktop",17,"11"
7495868,50,0,0,0,0,0,1,0,1,"Mobile",17,"11"
7495869,100,1,0,0,0,0,1,0,1,"Mobile",17,"11"
7495870,50,0,0,0,0,0,1,0,1,"Mobile",17,"11"
7495875,100,0,0,0,0,0,1,0,1,"Mobile",17,"11"
7495876,25,0,0,0,0,0,1,0,1,"Mobile",17,"11"
7495877,10,1,0,0,0,1,1,0,1,"Mobile",17,"11"
